Report,SSRS_Visual_Status_indicator_StateName,SSRS_Visual_Status_indicator_Red_StartValue,SSRS_Visual_Status_indicator_Red_EndValue,SSRS_Visual_Status_indicator_Green_StartValue,SSRS_Visual_Status_indicator_Green_EndValue,ReportStatus,ReportNote,MinOfLastUpdated,Refresh_Date
All Brands - Current Inventory by Brand(New),Green,0,0,1,1,Green,Report is fine.,11/29/2019 2:24:41 PM,4/14/2020 6:15:39 PM

Brand,SKU,Stock,InventoryDate,IsDropShip
BAL,2808428,101,2020-04-14 16:00:00,No
BAL,4002935,101,2020-04-14 16:00:00,No
BAL,2807699,100,2020-04-14 16:00:00,No
BAL,4002140,100,2020-04-14 16:00:00,No
BAL,4002943,100,2020-04-14 16:00:00,No
BAL,4000006_W,99,2020-04-14 16:00:00,No
BAL,4002505,99,2020-04-14 16:00:00,No
BAL,P-SB6MULGRN,99,2020-04-14 16:00:00,No
BAL,5021332,99,2020-04-14 16:00:00,No
BAL,2807924,99,2020-04-14 16:00:00,No
BAL,2808194,99,2020-04-14 16:00:00,No
BAL,4001078,99,2020-04-14 16:00:00,No
BAL,4002599,99,2020-04-14 16:00:00,No
BAL,4002713,97,2020-04-14 16:00:00,No
BAL,P-SB6CLRWHT,97,2020-04-14 16:00:00,No
BAL,4002042,97,2020-04-14 16:00:00,No
BAL,5024198,97,2020-04-14 16:00:00,No
BAL,4000939,96,2020-04-14 16:00:00,No
BAL,4002409,96,2020-04-14 16:00:00,No
BAL,4000898,95,2020-04-14 16:00:00,No
BAL,4002921,95,2020-04-14 16:00:00,No
BAL,P-INSRT1.25W,95,2020-04-14 16:00:00,No
BAL,4001417,94,2020-04-14 16:00:00,No
BAL,4002460,93,2020-04-14 16:00:00,No
BAL,4002815,93,2020-04-14 16:00:00,No
BAL,2804585,93,2020-04-14 16:00:00,No
BAL,4000411,93,2020-04-14 16:00:00,No
BAL,4002803,93,2020-04-14 16:00:00,No
BAL,5024200,92,2020-04-14 16:00:00,No
BAL,2805196,91,2020-04-14 16:00:00,No
BAL,4000405,91,2020-04-14 16:00:00,No
BAL,4002502,91,2020-04-14 16:00:00,No
BAL,4002888,91,2020-04-14 16:00:00,No
BAL,4002468,90,2020-04-14 16:00:00,No
BAL,4002910,90,2020-04-14 16:00:00,No
BAL,4002462,89,2020-04-14 16:00:00,No
BAL,4002884,88,2020-04-14 16:00:00,No
BAL,2806346,88,2020-04-14 16:00:00,No
BAL,2807709,88,2020-04-14 16:00:00,No
BAL,4002457,88,2020-04-14 16:00:00,No
BAL,4002510,88,2020-04-14 16:00:00,No
BAL,4002866,88,2020-04-14 16:00:00,No
BAL,4002558,87,2020-04-14 16:00:00,No
BAL,2804840,87,2020-04-14 16:00:00,No
BAL,4002805,87,2020-04-14 16:00:00,No
BAL,2800837,86,2020-04-14 16:00:00,No
BAL,4001887,86,2020-04-14 16:00:00,No
BAL,4002724,86,2020-04-14 16:00:00,No
BAL,4002938,86,2020-04-14 16:00:00,No
BAL,2807974,85,2020-04-14 16:00:00,No
BAL,2808377,85,2020-04-14 16:00:00,No
BAL,4002244,85,2020-04-14 16:00:00,No
BAL,4002936,84,2020-04-14 16:00:00,No
BAL,4002335,84,2020-04-14 16:00:00,No
BAL,P-FLIPWHEELS,84,2020-04-14 16:00:00,No
BAL,4002354,83,2020-04-14 16:00:00,No
BAL,4002729,83,2020-04-14 16:00:00,No
BAL,4001643,82,2020-04-14 16:00:00,No
BAL,2801428,81,2020-04-14 16:00:00,No
BAL,2808193,81,2020-04-14 16:00:00,No
BAL,5023887,81,2020-04-14 16:00:00,No
BAL,2800764,80,2020-04-14 16:00:00,No
BAL,4002410,80,2020-04-14 16:00:00,No
BAL,4002829,80,2020-04-14 16:00:00,No
BAL,4001592,80,2020-04-14 16:00:00,No
BAL,6200326,79,2020-04-14 16:00:00,No
BAL,4000054_W,79,2020-04-14 16:00:00,No
BAL,4001990,78,2020-04-14 16:00:00,No
BAL,4002885,78,2020-04-14 16:00:00,No
BAL,4001093,78,2020-04-14 16:00:00,No
BAL,4001691,78,2020-04-14 16:00:00,No
BAL,2808277,77,2020-04-14 16:00:00,No
BAL,4002848,77,2020-04-14 16:00:00,No
BAL,5023660,77,2020-04-14 16:00:00,No
BAL,5024125,77,2020-04-14 16:00:00,No
BAL,4002846,77,2020-04-14 16:00:00,No
BAL,4002854,77,2020-04-14 16:00:00,No
BAL,4000410,77,2020-04-14 16:00:00,No
BAL,4002017,76,2020-04-14 16:00:00,No
BAL,2808169,75,2020-04-14 16:00:00,No
BAL,2808195,75,2020-04-14 16:00:00,No
BAL,5022311,75,2020-04-14 16:00:00,No
BAL,4002728,74,2020-04-14 16:00:00,No
BAL,4002919,74,2020-04-14 16:00:00,No
BAL,2807887,74,2020-04-14 16:00:00,No
BAL,4002500,73,2020-04-14 16:00:00,No
BAL,2801433,73,2020-04-14 16:00:00,No
BAL,4002918,72,2020-04-14 16:00:00,No
BAL,2807959,72,2020-04-14 16:00:00,No
BAL,2807960,72,2020-04-14 16:00:00,No
BAL,2808197,72,2020-04-14 16:00:00,No
BAL,2807961,72,2020-04-14 16:00:00,No
BAL,4000928,72,2020-04-14 16:00:00,No
BAL,4002000,71,2020-04-14 16:00:00,Yes
BAL,4001160,71,2020-04-14 16:00:00,No
BAL,4002353,71,2020-04-14 16:00:00,No
BAL,5024111,71,2020-04-14 16:00:00,No
BAL,2807958,70,2020-04-14 16:00:00,No
BAL,2807955,70,2020-04-14 16:00:00,No
BAL,2800867,70,2020-04-14 16:00:00,No
BAL,4002550,70,2020-04-14 16:00:00,No
BAL,4002807,70,2020-04-14 16:00:00,No
BAL,6200322,69,2020-04-14 16:00:00,No
BAL,4002461,69,2020-04-14 16:00:00,No
BAL,4002723,69,2020-04-14 16:00:00,No
BAL,2806166,69,2020-04-14 16:00:00,No
BAL,P-INSRT2W,69,2020-04-14 16:00:00,No
BAL,4000900,69,2020-04-14 16:00:00,No
BAL,2807963,68,2020-04-14 16:00:00,No
BAL,2807964,68,2020-04-14 16:00:00,No
BAL,2807968,68,2020-04-14 16:00:00,No
BAL,2808204,68,2020-04-14 16:00:00,No
BAL,4002990,68,2020-04-14 16:00:00,No
BAL,2804837,68,2020-04-14 16:00:00,No
BAL,2807966,68,2020-04-14 16:00:00,No
BAL,4002307,68,2020-04-14 16:00:00,No
BAL,2807956,68,2020-04-14 16:00:00,No
BAL,2807962,68,2020-04-14 16:00:00,No
BAL,2807967,68,2020-04-14 16:00:00,No
BAL,4002904,68,2020-04-14 16:00:00,No
BAL,2801466,67,2020-04-14 16:00:00,No
BAL,2801714,67,2020-04-14 16:00:00,No
BAL,2808751,67,2020-04-14 16:00:00,No
BAL,2808576,66,2020-04-14 16:00:00,No
BAL,2808189,66,2020-04-14 16:00:00,No
BAL,4002443,66,2020-04-14 16:00:00,No
BAL,4002592,66,2020-04-14 16:00:00,No
BAL,P-REGIOMULGRN,66,2020-04-14 16:00:00,No
BAL,P-REGREDBULB,66,2020-04-14 16:00:00,No
BAL,2800822,66,2020-04-14 16:00:00,No
BAL,4002114,66,2020-04-14 16:00:00,No
BAL,4000994_W,66,2020-04-14 16:00:00,No
BAL,4002463,66,2020-04-14 16:00:00,No
BAL,2800830,65,2020-04-14 16:00:00,No
BAL,4001826,65,2020-04-14 16:00:00,No
BAL,2806312,65,2020-04-14 16:00:00,No
BAL,4001993,65,2020-04-14 16:00:00,No
BAL,2807693,65,2020-04-14 16:00:00,No
BAL,4002886,65,2020-04-14 16:00:00,No
BAL,P-REGMULGRN,65,2020-04-14 16:00:00,No
BAL,2803020,64,2020-04-14 16:00:00,No
BAL,4002125,64,2020-04-14 16:00:00,No
BAL,4002036,63,2020-04-14 16:00:00,No
BAL,4001700,63,2020-04-14 16:00:00,No
BAL,4002226,62,2020-04-14 16:00:00,No
BAL,2808422,62,2020-04-14 16:00:00,No
BAL,5023547,62,2020-04-14 16:00:00,No
BAL,2808171,61,2020-04-14 16:00:00,No
BAL,5024096,61,2020-04-14 16:00:00,No
BAL,2801462,60,2020-04-14 16:00:00,No
BAL,4002004,60,2020-04-14 16:00:00,No
BAL,2807965,60,2020-04-14 16:00:00,No
BAL,P-REGCLRWHT,60,2020-04-14 16:00:00,No
BAL,4002860,59,2020-04-14 16:00:00,No
BAL,4001602,59,2020-04-14 16:00:00,No
BAL,4001683,59,2020-04-14 16:00:00,No
BAL,2801475,58,2020-04-14 16:00:00,No
BAL,4000407,58,2020-04-14 16:00:00,No
BAL,4001891,58,2020-04-14 16:00:00,No
BAL,4002726,57,2020-04-14 16:00:00,No
BAL,5021494,57,2020-04-14 16:00:00,No
BAL,4001577,57,2020-04-14 16:00:00,No
BAL,4002564,57,2020-04-14 16:00:00,No
BAL,4002585,57,2020-04-14 16:00:00,No
BAL,2806440,57,2020-04-14 16:00:00,No
BAL,2802998,57,2020-04-14 16:00:00,No
BAL,4002909,57,2020-04-14 16:00:00,No
BAL,2806479,56,2020-04-14 16:00:00,No
BAL,4002441,56,2020-04-14 16:00:00,No
BAL,4002907,56,2020-04-14 16:00:00,No
BAL,4002915,55,2020-04-14 16:00:00,No
BAL,2808831,55,2020-04-14 16:00:00,No
BAL,2808415,54,2020-04-14 16:00:00,No
BAL,4000940,54,2020-04-14 16:00:00,No
BAL,4002920,54,2020-04-14 16:00:00,No
BAL,4001628,54,2020-04-14 16:00:00,No
BAL,4002330,54,2020-04-14 16:00:00,No
BAL,2807881,54,2020-04-14 16:00:00,No
BAL,4002053,54,2020-04-14 16:00:00,No
BAL,4002736,54,2020-04-14 16:00:00,No
BAL,2808343,54,2020-04-14 16:00:00,No
BAL,4002400,54,2020-04-14 16:00:00,No
BAL,4000006,53,2020-04-14 16:00:00,No
BAL,4002954,53,2020-04-14 16:00:00,No
BAL,4002844,53,2020-04-14 16:00:00,No
BAL,5023888,53,2020-04-14 16:00:00,No
BAL,4001141,52,2020-04-14 16:00:00,No
BAL,6200338,52,2020-04-14 16:00:00,No
BAL,6200334,52,2020-04-14 16:00:00,No
BAL,6200335,52,2020-04-14 16:00:00,No
BAL,2804832,52,2020-04-14 16:00:00,No
BAL,2806478,52,2020-04-14 16:00:00,No
BAL,4002887,52,2020-04-14 16:00:00,No
BAL,5020950,52,2020-04-14 16:00:00,No
BAL,2808744,51,2020-04-14 16:00:00,No
BAL,2808911,51,2020-04-14 16:00:00,No
BAL,2808747,51,2020-04-14 16:00:00,No
BAL,2800840,51,2020-04-14 16:00:00,No
BAL,2804562,51,2020-04-14 16:00:00,No
BAL,4001564,51,2020-04-14 16:00:00,No
BAL,4001604_W,51,2020-04-14 16:00:00,No
BAL,2808913,50,2020-04-14 16:00:00,No
BAL,5022490,50,2020-04-14 16:00:00,No
BAL,6200337,50,2020-04-14 16:00:00,No
BAL,2808559,50,2020-04-14 16:00:00,No
BAL,2808888,50,2020-04-14 16:00:00,No
BAL,2808912,50,2020-04-14 16:00:00,No
BAL,4002450,50,2020-04-14 16:00:00,No
BAL,5021671,50,2020-04-14 16:00:00,No
BAL,2808914,50,2020-04-14 16:00:00,No
BAL,4001745_W,50,2020-04-14 16:00:00,No
BAL,4000892,49,2020-04-14 16:00:00,No
BAL,6200331,49,2020-04-14 16:00:00,No
BAL,2800904,49,2020-04-14 16:00:00,No
BAL,6200336,49,2020-04-14 16:00:00,No
BAL,2807885,49,2020-04-14 16:00:00,No
BAL,4002830,49,2020-04-14 16:00:00,No
BAL,2800005,49,2020-04-14 16:00:00,No
BAL,4002898_W,48,2020-04-14 16:00:00,No
BAL,4002878,48,2020-04-14 16:00:00,No
BAL,6200333,48,2020-04-14 16:00:00,No
BAL,6200321,47,2020-04-14 16:00:00,No
BAL,2806345,47,2020-04-14 16:00:00,No
BAL,2807925,47,2020-04-14 16:00:00,No
BAL,4002442,47,2020-04-14 16:00:00,No
BAL,4002037,47,2020-04-14 16:00:00,No
BAL,2801712,47,2020-04-14 16:00:00,No
BAL,4001075,47,2020-04-14 16:00:00,No
BAL,4001076,47,2020-04-14 16:00:00,No
BAL,2801406,46,2020-04-14 16:00:00,No
BAL,4000408,46,2020-04-14 16:00:00,No
BAL,4002958,46,2020-04-14 16:00:00,No
BAL,2804827,46,2020-04-14 16:00:00,No
BAL,4002832,46,2020-04-14 16:00:00,No
BAL,2800828,45,2020-04-14 16:00:00,No
BAL,4001566,45,2020-04-14 16:00:00,No
BAL,4002509,45,2020-04-14 16:00:00,No
BAL,4002995,45,2020-04-14 16:00:00,No
BAL,5024203,45,2020-04-14 16:00:00,No
BAL,P-BLC6MULGRN,45,2020-04-14 16:00:00,No
BAL,2807705,45,2020-04-14 16:00:00,No
BAL,4001161,45,2020-04-14 16:00:00,No
BAL,4001556,45,2020-04-14 16:00:00,No
BAL,4001836,45,2020-04-14 16:00:00,No
BAL,2808408,45,2020-04-14 16:00:00,No
BAL,2808873,45,2020-04-14 16:00:00,No
BAL,5023662,45,2020-04-14 16:00:00,No
BAL,4000974_W,44,2020-04-14 16:00:00,No
BAL,4001617_W,44,2020-04-14 16:00:00,No
BAL,P-PARTSBAG,44,2020-04-14 16:00:00,No
BAL,4001939,44,2020-04-14 16:00:00,No
BAL,4002809,43,2020-04-14 16:00:00,No
BAL,2804593,43,2020-04-14 16:00:00,No
BAL,4000890,43,2020-04-14 16:00:00,No
BAL,4001367,43,2020-04-14 16:00:00,No
BAL,4002411,43,2020-04-14 16:00:00,No
BAL,5022562,43,2020-04-14 16:00:00,No
BAL,2800862,43,2020-04-14 16:00:00,No
BAL,4002816,43,2020-04-14 16:00:00,No
BAL,2804563,42,2020-04-14 16:00:00,No
BAL,2804581,42,2020-04-14 16:00:00,No
BAL,4002988,42,2020-04-14 16:00:00,No
BAL,2807700,42,2020-04-14 16:00:00,No
BAL,2807869,42,2020-04-14 16:00:00,No
BAL,4000991_W,42,2020-04-14 16:00:00,No
BAL,2808546,41,2020-04-14 16:00:00,No
BAL,4002455,41,2020-04-14 16:00:00,No
BAL,2807710,41,2020-04-14 16:00:00,No
BAL,4002865,41,2020-04-14 16:00:00,No
BAL,5021495,41,2020-04-14 16:00:00,No
BAL,2800810,40,2020-04-14 16:00:00,No
BAL,2808187,40,2020-04-14 16:00:00,No
BAL,4002579,40,2020-04-14 16:00:00,No
BAL,2803019,40,2020-04-14 16:00:00,No
BAL,4002449,40,2020-04-14 16:00:00,No
BAL,P-1.25FLNGWHT,40,2020-04-14 16:00:00,No
BAL,4002951,40,2020-04-14 16:00:00,No
BAL,2808872,39,2020-04-14 16:00:00,No
BAL,4002937,39,2020-04-14 16:00:00,No
BAL,2808144,39,2020-04-14 16:00:00,No
BAL,2801550,38,2020-04-14 16:00:00,No
BAL,4000240,38,2020-04-14 16:00:00,No
BAL,4001568,38,2020-04-14 16:00:00,No
BAL,4002248,37,2020-04-14 16:00:00,No
BAL,2807889,37,2020-04-14 16:00:00,No
BAL,4001091,37,2020-04-14 16:00:00,No
BAL,2808215,36,2020-04-14 16:00:00,No
BAL,4001330,36,2020-04-14 16:00:00,No
BAL,4002246,36,2020-04-14 16:00:00,No
BAL,6200320,36,2020-04-14 16:00:00,No
BAL,2800834,36,2020-04-14 16:00:00,No
BAL,4001080,36,2020-04-14 16:00:00,No
BAL,4002944,36,2020-04-14 16:00:00,No
BAL,5021497,36,2020-04-14 16:00:00,No
BAL,2802997,35,2020-04-14 16:00:00,No
BAL,4000414,35,2020-04-14 16:00:00,No
BAL,4001604,35,2020-04-14 16:00:00,No
BAL,5021755,35,2020-04-14 16:00:00,No
BAL,2808341,35,2020-04-14 16:00:00,No
BAL,2808410,35,2020-04-14 16:00:00,No
BAL,2808541,35,2020-04-14 16:00:00,No
BAL,4002129,35,2020-04-14 16:00:00,No
BAL,2808763,35,2020-04-14 16:00:00,No
BAL,2808804,35,2020-04-14 16:00:00,No
BAL,4002501,35,2020-04-14 16:00:00,No
BAL,2807975,34,2020-04-14 16:00:00,No
BAL,2807977,34,2020-04-14 16:00:00,No
BAL,2807978,34,2020-04-14 16:00:00,No
BAL,2807980,34,2020-04-14 16:00:00,No
BAL,4001597,34,2020-04-14 16:00:00,No
BAL,6200327,34,2020-04-14 16:00:00,No
BAL,P-INSRT2,34,2020-04-14 16:00:00,No
BAL,2807981,34,2020-04-14 16:00:00,No
BAL,4000780,34,2020-04-14 16:00:00,No
BAL,2807979,34,2020-04-14 16:00:00,No
BAL,2807976,33,2020-04-14 16:00:00,No
BAL,2808743,33,2020-04-14 16:00:00,No
BAL,4001262,33,2020-04-14 16:00:00,No
BAL,2801452,33,2020-04-14 16:00:00,No
BAL,2808279,33,2020-04-14 16:00:00,No
BAL,4001602_W,33,2020-04-14 16:00:00,No
BAL,4001627_W,33,2020-04-14 16:00:00,No
BAL,4002817,33,2020-04-14 16:00:00,No
BAL,2808810,33,2020-04-14 16:00:00,No
BAL,4002165_W,33,2020-04-14 16:00:00,No
BAL,2808821,32,2020-04-14 16:00:00,No
BAL,4000782,32,2020-04-14 16:00:00,No
BAL,2800808,32,2020-04-14 16:00:00,No
BAL,2808557,31,2020-04-14 16:00:00,No
BAL,4000054,31,2020-04-14 16:00:00,No
BAL,P-TSADAPTER,31,2020-04-14 16:00:00,No
BAL,6200330,31,2020-04-14 16:00:00,No
BAL,2808257,31,2020-04-14 16:00:00,No
BAL,4002494,31,2020-04-14 16:00:00,No
BAL,4002569,31,2020-04-14 16:00:00,No
BAL,P-GTSCONTR,31,2020-04-14 16:00:00,No
BAL,2801431,30,2020-04-14 16:00:00,No
BAL,4001624,30,2020-04-14 16:00:00,No
BAL,2802721,30,2020-04-14 16:00:00,No
BAL,2800857,30,2020-04-14 16:00:00,No
BAL,4001990_W,30,2020-04-14 16:00:00,No
BAL,4002240,30,2020-04-14 16:00:00,No
BAL,4002498,30,2020-04-14 16:00:00,No
BAL,4002025,29,2020-04-14 16:00:00,No
BAL,4002121,29,2020-04-14 16:00:00,No
BAL,4002889,29,2020-04-14 16:00:00,No
BAL,5022567,29,2020-04-14 16:00:00,No
BAL,2806293,29,2020-04-14 16:00:00,No
BAL,4001150,29,2020-04-14 16:00:00,No
BAL,2805286,29,2020-04-14 16:00:00,No
BAL,2801403,28,2020-04-14 16:00:00,No
BAL,2807660,28,2020-04-14 16:00:00,No
BAL,2808750,28,2020-04-14 16:00:00,No
BAL,4002332,28,2020-04-14 16:00:00,No
BAL,4002444,28,2020-04-14 16:00:00,No
BAL,4002557_W,28,2020-04-14 16:00:00,No
BAL,2801377,28,2020-04-14 16:00:00,No
BAL,2800858,28,2020-04-14 16:00:00,No
BAL,2801477,28,2020-04-14 16:00:00,No
BAL,4002331,28,2020-04-14 16:00:00,No
BAL,4001653,27,2020-04-14 16:00:00,No
BAL,4002039,27,2020-04-14 16:00:00,No
BAL,4002432,27,2020-04-14 16:00:00,No
BAL,2807858,27,2020-04-14 16:00:00,No
BAL,2808827,27,2020-04-14 16:00:00,No
BAL,2808271,27,2020-04-14 16:00:00,No
BAL,4001773,27,2020-04-14 16:00:00,No
BAL,6200328,27,2020-04-14 16:00:00,No
BAL,4001650,27,2020-04-14 16:00:00,No
BAL,4002831,27,2020-04-14 16:00:00,No
BAL,4001957,26,2020-04-14 16:00:00,No
BAL,5021042,26,2020-04-14 16:00:00,No
BAL,2807703,26,2020-04-14 16:00:00,No
BAL,2808829,26,2020-04-14 16:00:00,No
BAL,5021756,26,2020-04-14 16:00:00,No
BAL,4001092,26,2020-04-14 16:00:00,No
BAL,4002142,26,2020-04-14 16:00:00,No
BAL,2805164,25,2020-04-14 16:00:00,No
BAL,2807934,25,2020-04-14 16:00:00,No
BAL,2801402,25,2020-04-14 16:00:00,No
BAL,2806164,25,2020-04-14 16:00:00,No
BAL,2808754,25,2020-04-14 16:00:00,No
BAL,4001089,25,2020-04-14 16:00:00,No
BAL,2800897,25,2020-04-14 16:00:00,No
BAL,P-REGMULWHT,25,2020-04-14 16:00:00,No
BAL,4001763_W,24,2020-04-14 16:00:00,No
BAL,4001769_W,24,2020-04-14 16:00:00,No
BAL,4002172_W,24,2020-04-14 16:00:00,No
BAL,2801398,24,2020-04-14 16:00:00,No
BAL,2808893,24,2020-04-14 16:00:00,No
BAL,2808894,24,2020-04-14 16:00:00,No
BAL,4001277_W,24,2020-04-14 16:00:00,No
BAL,4001927,24,2020-04-14 16:00:00,No
BAL,4002037_W,24,2020-04-14 16:00:00,No
BAL,4001683_W,24,2020-04-14 16:00:00,No
BAL,4002156_W,24,2020-04-14 16:00:00,No
BAL,4002569_W,24,2020-04-14 16:00:00,No
BAL,4002593,23,2020-04-14 16:00:00,No
BAL,5021037,23,2020-04-14 16:00:00,No
BAL,2802771,23,2020-04-14 16:00:00,No
BAL,4001603_W,23,2020-04-14 16:00:00,No
BAL,4001685_W,23,2020-04-14 16:00:00,No
BAL,4002078,23,2020-04-14 16:00:00,No
BAL,4002131_W,23,2020-04-14 16:00:00,No
BAL,4000943,23,2020-04-14 16:00:00,No
BAL,2807927,22,2020-04-14 16:00:00,No
BAL,P-FTSWTCHWHT,22,2020-04-14 16:00:00,No
BAL,2808432,22,2020-04-14 16:00:00,No
BAL,4001846,22,2020-04-14 16:00:00,No
BAL,4002957,22,2020-04-14 16:00:00,No
BAL,2804569,22,2020-04-14 16:00:00,No
BAL,4002173_W,22,2020-04-14 16:00:00,No
BAL,4002468_W,22,2020-04-14 16:00:00,No
BAL,4002953,21,2020-04-14 16:00:00,No
BAL,2808498,21,2020-04-14 16:00:00,No
BAL,4001679_W,21,2020-04-14 16:00:00,No
BAL,4002568_W,21,2020-04-14 16:00:00,No
BAL,4002581,21,2020-04-14 16:00:00,No
BAL,4001628_W,21,2020-04-14 16:00:00,No
BAL,2807663,20,2020-04-14 16:00:00,No
BAL,P-FLIPPOLE1530,20,2020-04-14 16:00:00,No
BAL,2801473,20,2020-04-14 16:00:00,No
BAL,2808430,20,2020-04-14 16:00:00,No
BAL,4001682_W,20,2020-04-14 16:00:00,No
BAL,2808874,20,2020-04-14 16:00:00,No
BAL,2808892,20,2020-04-14 16:00:00,No
BAL,2808910,20,2020-04-14 16:00:00,No
BAL,4002006,20,2020-04-14 16:00:00,No
BAL,4002170_W,20,2020-04-14 16:00:00,No
BAL,4002264_W,20,2020-04-14 16:00:00,No
BAL,4001747_W,20,2020-04-14 16:00:00,No
BAL,4002147_W,20,2020-04-14 16:00:00,No
BAL,P-FLIPPOLE1525,20,2020-04-14 16:00:00,No
BAL,P-FLIPPOLE22,20,2020-04-14 16:00:00,No
BAL,P-XYADAPTER,20,2020-04-14 16:00:00,No
BAL,2806337,19,2020-04-14 16:00:00,No
BAL,2808746,19,2020-04-14 16:00:00,No
BAL,4002167_W,19,2020-04-14 16:00:00,No
BAL,4002368,19,2020-04-14 16:00:00,No
BAL,P-FLIPPOLE36,19,2020-04-14 16:00:00,No
BAL,2808875,19,2020-04-14 16:00:00,No
BAL,4002267_W,19,2020-04-14 16:00:00,No
BAL,P-FLIPPOLE1532,19,2020-04-14 16:00:00,No
BAL,2800819,19,2020-04-14 16:00:00,No
BAL,2800898,19,2020-04-14 16:00:00,No
BAL,6200325,18,2020-04-14 16:00:00,No
BAL,4002041,18,2020-04-14 16:00:00,No
BAL,2800906,18,2020-04-14 16:00:00,No
BAL,2801379,18,2020-04-14 16:00:00,No
BAL,2804828,18,2020-04-14 16:00:00,No
BAL,2807659,18,2020-04-14 16:00:00,No
BAL,2808151,18,2020-04-14 16:00:00,No
BAL,2808752,18,2020-04-14 16:00:00,No
BAL,4002718,18,2020-04-14 16:00:00,No
BAL,5024120,18,2020-04-14 16:00:00,No
BAL,5024098,17,2020-04-14 16:00:00,No
BAL,2804586,17,2020-04-14 16:00:00,No
BAL,2808426,17,2020-04-14 16:00:00,No
BAL,2808722,17,2020-04-14 16:00:00,No
BAL,4001151,17,2020-04-14 16:00:00,No
BAL,4002471_W,17,2020-04-14 16:00:00,No
BAL,4002858,17,2020-04-14 16:00:00,No
BAL,2803925,17,2020-04-14 16:00:00,No
BAL,4001824,17,2020-04-14 16:00:00,No
BAL,4002271,17,2020-04-14 16:00:00,No
BAL,2807862,16,2020-04-14 16:00:00,No
BAL,2807935,16,2020-04-14 16:00:00,No
BAL,2808137,16,2020-04-14 16:00:00,No
BAL,2803924,16,2020-04-14 16:00:00,No
BAL,5022557,16,2020-04-14 16:00:00,No
BAL,2801420,16,2020-04-14 16:00:00,No
BAL,5022492,16,2020-04-14 16:00:00,No
BAL,2801451,15,2020-04-14 16:00:00,No
BAL,2802056,15,2020-04-14 16:00:00,No
BAL,2808122,15,2020-04-14 16:00:00,No
BAL,2808186,15,2020-04-14 16:00:00,No
BAL,2808824,15,2020-04-14 16:00:00,No
BAL,2808907,15,2020-04-14 16:00:00,No
BAL,2808908,15,2020-04-14 16:00:00,No
BAL,5022957,15,2020-04-14 16:00:00,No
BAL,2806313,15,2020-04-14 16:00:00,No
BAL,2808190,15,2020-04-14 16:00:00,No
BAL,2808243,15,2020-04-14 16:00:00,No
BAL,2808890,15,2020-04-14 16:00:00,No
BAL,2808905,15,2020-04-14 16:00:00,No
BAL,2808906,15,2020-04-14 16:00:00,No
BAL,4001844,15,2020-04-14 16:00:00,No
BAL,2804572,15,2020-04-14 16:00:00,No
BAL,2808809,15,2020-04-14 16:00:00,No
BAL,2808904,15,2020-04-14 16:00:00,No
BAL,4001567,15,2020-04-14 16:00:00,No
BAL,4002312,15,2020-04-14 16:00:00,No
BAL,2803014,15,2020-04-14 16:00:00,No
BAL,2806335,15,2020-04-14 16:00:00,No
BAL,2808245,15,2020-04-14 16:00:00,No
BAL,2808363,15,2020-04-14 16:00:00,No
BAL,2808542,15,2020-04-14 16:00:00,No
BAL,2808556,15,2020-04-14 16:00:00,No
BAL,2808889,15,2020-04-14 16:00:00,No
BAL,2808909,15,2020-04-14 16:00:00,No
BAL,P-FLIPPOLE30,15,2020-04-14 16:00:00,No
BAL,4002162_W,14,2020-04-14 16:00:00,No
BAL,2808160,14,2020-04-14 16:00:00,No
BAL,2808199,14,2020-04-14 16:00:00,No
BAL,4002048,13,2020-04-14 16:00:00,No
BAL,4001114,13,2020-04-14 16:00:00,No
BAL,4001601_W,13,2020-04-14 16:00:00,No
BAL,4002019,13,2020-04-14 16:00:00,No
BAL,P-FLIPBODYS,13,2020-04-14 16:00:00,No
BAL,2808434,13,2020-04-14 16:00:00,No
BAL,4000994,13,2020-04-14 16:00:00,No
BAL,P-REGCLRGRN,13,2020-04-14 16:00:00,No
BAL,2808138,13,2020-04-14 16:00:00,No
BAL,2808761,13,2020-04-14 16:00:00,No
BAL,4002469_W,13,2020-04-14 16:00:00,No
BAL,5021669,13,2020-04-14 16:00:00,No
BAL,5066886,13,2020-04-14 16:00:00,No
BAL,2800886,12,2020-04-14 16:00:00,No
BAL,2804582,12,2020-04-14 16:00:00,No
BAL,4001353,12,2020-04-14 16:00:00,No
BAL,4001654,12,2020-04-14 16:00:00,No
BAL,4002150_W,12,2020-04-14 16:00:00,No
BAL,4002554_W,12,2020-04-14 16:00:00,No
BAL,2807679,12,2020-04-14 16:00:00,No
BAL,2808386,12,2020-04-14 16:00:00,No
BAL,2808414,12,2020-04-14 16:00:00,No
BAL,4001605_W,12,2020-04-14 16:00:00,No
BAL,5022200,12,2020-04-14 16:00:00,No
BAL,2807708,12,2020-04-14 16:00:00,No
BAL,2808172,12,2020-04-14 16:00:00,No
BAL,4001675,12,2020-04-14 16:00:00,No
BAL,2807713,11,2020-04-14 16:00:00,No
BAL,2808121,11,2020-04-14 16:00:00,No
BAL,2808142,11,2020-04-14 16:00:00,No
BAL,2808152,11,2020-04-14 16:00:00,No
BAL,2808248,11,2020-04-14 16:00:00,No
BAL,5066885,11,2020-04-14 16:00:00,No
BAL,2800825,11,2020-04-14 16:00:00,No
BAL,2806348,11,2020-04-14 16:00:00,No
